2013-01-01 06:20:00; 55.915; 71.373;153.720;1421.380;105.780;159.797;362.724;310.063;468.612;210.400;109.890; 93.846;175.264;212.507;218.493;105.030;170.864;127.600;209.308;191.344;213.598;211.746;122.554;144.716;295.142;113.319
2013-01-01 06:25:00; 56.337; 72.212;152.360;1417.740;105.108;158.057;366.507;461.604;471.294;210.600;107.693; 94.702;176.588;213.333;219.522;103.966;171.878;126.200;208.818;190.440;210.136;209.954;121.526;146.026;294.886;115.470
2013-01-01 06:30:00; 56.081; 72.225;153.030;1423.460;104.526;158.489;368.709;460.024;468.498;208.200;109.180; 96.254;176.222;214.507;220.641;104.361;171.492;129.000;209.484;189.088;210.128;209.302;120.722;144.852;293.900;113.260
2013-01-01 06:35:00; 56.839; 71.972;150.704;1428.880;106.244;159.271;363.718;465.678;472.060;209.800;108.180; 95.952;176.966;212.907;218.823;104.171;173.338;126.600;209.832;190.802;209.686;211.374;121.922;145.654;292.400;114.187
2013-01-01 06:40:00; 55.475; 73.571;154.073;1431.640;104.196;160.382;362.197;463.490;465.740;211.200;108.344; 95.432;176.910;214.907;218.749;105.408;173.260;128.400;210.554;190.026;211.006;208.768;121.104;144.508;293.962;114.299
2013-01-01 06:45:00; 55.820; 71.620;154.163;1430.400;106.886;160.063;366.479;463.023;470.762;211.400;109.027; 94.532;177.004;213.413;219.329;105.042;172.492;129.000;208.172;188.702;208.756;211.700;121.204;145.796;294.568;115.088
2013-01-01 06:50:00; 56.075; 74.179;153.017;1428.640;106.438;160.974;363.238;463.271;471.730;209.000;108.653; 95.242;175.430;212.320;221.610;106.144;173.578;128.200;209.060;187.750;209.474;211.008;121.032;146.150;294.470;116.863
2013-01-01 06:55:00; 55.845; 71.593;154.043;1425.440;105.444;160.259;364.933;463.768;468.640;210.000;109.683; 93.786;176.319;212.960;219.479;104.175;170.594;129.800;209.812;186.616;214.136;213.746;121.374;146.080;294.970;115.831
2013-01-01 07:00:00; 55.265; 71.445;153.250;1421.980;106.850;159.408;362.075;466.900;468.012;210.200;108.306; 95.958;174.810;215.680;218.418;104.612;171.092;126.200;209.150;188.386;210.894;208.166;122.356;145.914;293.566;115.601
2013-01-01 07:05:00; 56.844; 72.755;154.303;1419.580;105.512;159.776;365.198;462.949;468.760;210.800;108.383; 94.744;179.142;214.827;221.490;104.787;171.694;127.800;208.634;187.552;209.898;208.574;121.542;145.192;292.594;115.093
2013-01-01 07:10:00; 56.845; 72.740;154.683;1429.600;105.948;160.810;359.175;464.730;469.606;209.800;107.987; 95.676;176.494;212.427;218.510;104.717;170.648;128.200;210.128;188.884;210.098;209.356;120.870;145.846;294.568;114.436
2013-01-01 07:15:00; 55.722; 70.783;154.997;1419.900;106.314;159.732;361.286;465.211;468.880;214.400;108.006; 96.156;175.546;213.653;223.426;104.781;171.612;128.000;209.586;189.358;208.660;208.902;121.100;146.280;293.906;115.941
2013-01-01 07:20:00; 56.339; 72.273;154.577;1427.060;105.610;158.545;361.759;466.496;471.054;211.200;109.377; 95.426;176.463;213.760;219.168;103.756;171.038;129.000;208.496;188.348;210.572;211.270;121.572;146.196;294.820;114.698
2013-01-01 07:25:00; 55.784; 72.868;151.930;1435.880;105.130;159.485;366.185;462.573;467.160;210.000;109.210; 95.724;176.608;215.360;220.507;105.937;174.034;127.600;211.174;188.538;210.626;212.496;120.524;144.850;293.030;116.425
2013-01-01 07:30:00; 55.904; 72.066;152.480;1429.660;105.208;158.370;364.760;465.060;469.802;212.400;108.273; 96.844;176.542;215.813;219.404;104.780;169.828;128.800;209.280;188.358;209.938;210.348;122.894;146.312;293.316;114.208
2013-01-01 07:35:00; 56.549; 71.879;156.367;1429.040;104.902;160.202;366.009;460.009;471.096;208.400;110.770; 95.440;178.378;214.133;220.714;104.639;173.756;128.400;209.630;190.120;210.792;211.024;121.108;145.878;294.860;114.913
2013-01-01 07:40:00; 57.138; 71.790;154.103;1423.420;103.660;159.729;363.442;462.023;467.388;208.200;107.657; 96.654;177.784;214.987;221.774;106.441;171.230;127.400;210.132;189.390;210.712;208.252;121.178;145.178;293.664;114.107
2013-01-01 07:45:00; 56.223; 72.401;152.383;1427.680;105.638;160.211;360.265;462.906;468.144;211.000;109.070; 95.414;175.092;213.920;219.905;104.101;172.040;127.000;207.938;189.704;209.754;205.854;120.306;145.800;297.080;115.127
