MAWSON     LATITUDE    -67.6     LONGITUDE     62.88     ALTITUDE    15 M
MAWSON     INSTRUMENT   IGY     NEUTRON MONITOR                           
MAWSON     STANDARD PRESSURE    990     MB     COEFFICIENT   -0.739    % / MB
MAWSON     PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
MAWSON     PRE-INCREASE AVERAGE COUNTING RATE     71.98      COUNTS PER SECOND
MAWSON     TIME INTERVALS    60          3600     
MAWSON     SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (MB)      C/S
MAWSON     000714 60   163700-163800   00      74.40  993.3     76.24     5.90     5.82
MAWSON     000714 60   163800-163900   00      72.00  993.3     73.78     2.50     2.42
MAWSON     000714 60   163900-164000   00      73.60  993.3     75.42     4.80     4.72
MAWSON     000714 60   164000-164100   00      73.07  993.3     74.87     4.00     3.92
MAWSON     000714 60   164100-164200   00      72.53  993.4     74.38     3.30     3.22
MAWSON     000714 60   164200-164300   00      74.67  993.4     76.57     6.40     6.32
MAWSON     000714 60   164300-164400   00      69.87  993.4     71.64    -0.50    -0.58
MAWSON     000714 60   164400-164500   00      72.27  993.4     74.11     3.00     2.92
MAWSON     000714 60   164500-164600   00      69.87  993.4     71.64    -0.50    -0.58
MAWSON     000714 60   164600-164700   00      71.47  993.4     73.29     1.80     1.72
MAWSON     000714 60   164700-164800   00      74.13  993.4     76.02     5.60     5.52
MAWSON     000714 60   164800-164900   00      70.40  993.5     72.24     0.40     0.32
MAWSON     000714 60   164900-165000   00      77.60  993.5     79.63    10.60    10.52
MAWSON     000714 60   165000-165100   00      73.60  993.5     75.53     4.90     4.82
MAWSON     000714 60   165100-165200   00      75.20  993.5     77.17     7.20     7.12
MAWSON     000714 60   165200-165300   00      72.53  993.5     74.43     3.40     3.32
MAWSON     000714 60   165300-165400   00      73.33  993.5     75.25     4.50     4.42
MAWSON     000714 60   165400-165500   00      73.60  993.5     75.53     4.90     4.82
MAWSON     000714 60   165500-165600   00      73.60  993.5     75.53     4.90     4.82
MAWSON     000714 60   165600-165700   00      70.93  993.6     72.85     1.20     1.12
MAWSON     000714 60   165700-165800   00      73.33  993.6     75.31     4.60     4.52
MAWSON     000714 60   165800-165900   00      71.20  993.6     73.12     1.60     1.52
MAWSON     000714 60   165900-170000   00      70.67  993.6     72.57     0.80     0.72
MAWSON     000714 60   170000-170100   00      72.80  993.6     74.76     3.90     3.82
MAWSON     000714 60   170100-170200   00      72.80  993.6     74.76     3.90     3.82
MAWSON     000714 60   170200-170300   00      73.33  993.6     75.31     4.60     4.52
MAWSON     000714 60   170300-170400   00      72.80  993.7     74.82     3.90     3.82
MAWSON     000714 60   170400-170500   00      71.73  993.7     73.72     2.40     2.32
MAWSON     000714 60   170500-170600   00      73.60  993.7     75.64     5.10     5.02
MAWSON     000714 60   170600-170700   00      74.13  993.7     76.19     5.80     5.72
MAWSON     000714 60   170700-170800   00      75.20  993.7     77.28     7.40     7.32
MAWSON     000714 60   170800-170900   00      74.93  993.7     77.01     7.00     6.92
MAWSON     000714 60   170900-171000   00      71.73  993.7     73.72     2.40     2.32
MAWSON     000714 60   171000-171100   00      69.33  993.7     71.26    -1.00    -1.08
MAWSON     000714 60   171100-171200   00      72.00  993.8     74.05     2.90     2.83
MAWSON     000714 60   171200-171300   00      71.20  993.8     73.23     1.70     1.63
MAWSON     000714 60   171300-171400   00      72.80  993.8     74.87     4.00     3.93
MAWSON     000714 60   171400-171500   00      69.07  993.8     71.03    -1.30    -1.37
MAWSON     000714 60   171500-171600   00      70.93  993.8     72.95     1.30     1.23
MAWSON     000714 60   171600-171700   00      71.73  993.8     73.78     2.50     2.43
MAWSON     000714 60   171700-171800   00      69.87  993.8     71.86    -0.20    -0.27
MAWSON     000714 60   171800-171900   00      69.07  993.9     71.09    -1.20    -1.27
MAWSON     000714 60   171900-172000   00      72.53  993.9     74.65     3.70     3.63
MAWSON     000714 60   172000-172100   00      73.87  993.9     76.03     5.60     5.53
MAWSON     000714 60   172100-172200   00      70.93  993.9     73.01     1.40     1.33
MAWSON     000714 60   172200-172300   00      74.13  993.9     76.30     6.00     5.93
MAWSON     000714 60   172300-172400   00      73.60  993.9     75.75     5.20     5.13
MAWSON     000714 60   172400-172500   00      73.33  993.9     75.48     4.90     4.83
MAWSON     000714 60   172500-172600   00      70.13  993.9     72.18     0.30     0.23
MAWSON     000714 60   172600-172700   00      72.53  994.0     74.71     3.80     3.73
MAWSON     000714 60   172700-172800   00      73.60  994.0     75.81     5.30     5.23
MAWSON     000714 60   172800-172900   00      69.07  994.0     71.14    -1.20    -1.27
MAWSON     000714 60   172900-173000   00      71.20  994.0     73.34     1.90     1.83
MAWSON     000714 60   173000-173100   00      72.80  994.0     74.98     4.20     4.13
MAWSON     000714 60   173100-173200   00      71.47  994.0     73.61     2.30     2.23
MAWSON     000714 60   173200-173300   00      74.13  994.0     76.36     6.10     6.03
MAWSON     000714 60   173300-173400   00      70.40  994.1     72.57     0.80     0.73
MAWSON     000714 60   173400-173500   00      74.93  994.1     77.24     7.30     7.23
MAWSON     000714 60   173500-173600   00      72.80  994.1     75.04     4.30     4.23
MAWSON     000714 60   173600-173700   00      73.87  994.1     76.14     5.80     5.73
MAWSON     000714 60   173700-173800   00      72.80  994.1     75.04     4.30     4.23
MAWSON     000714 60   173800-173900   00      67.73  994.1     69.82    -3.00    -3.07
MAWSON     000714 60   173900-174000   00      70.40  994.1     72.57     0.80     0.73
MAWSON     000714 60   174000-174100   00      71.73  994.1     73.94     2.70     2.63
MAWSON     000714 60   174100-174200   00      72.53  994.2     74.82     3.90     3.83
MAWSON     000714 60   174200-174300   00      72.27  994.2     74.54     3.60     3.53
MAWSON     000714 60   174300-174400   00      71.47  994.2     73.72     2.40     2.33
MAWSON     000714 60   174400-174500   00      72.53  994.2     74.82     3.90     3.83
MAWSON     000714 60   174500-174600   00      70.13  994.2     72.34     0.50     0.43
MAWSON     000714 60   174600-174700   00      70.67  994.2     72.89     1.30     1.23
MAWSON     000714 60   174700-174800   00      69.07  994.2     71.24    -1.00    -1.07
MAWSON     000714 60   174800-174900   00      69.87  994.3     72.12     0.20     0.13
MAWSON     000714 60   174900-175000   00      70.67  994.3     72.95     1.30     1.23
MAWSON     000714 60   175000-175100   00      72.53  994.3     74.88     4.00     3.93
MAWSON     000714 60   175100-175200   00      72.80  994.3     75.15     4.40     4.33
MAWSON     000714 60   175200-175300   00      73.33  994.3     75.70     5.20     5.13
MAWSON     000714 60   175300-175400   00      73.07  994.3     75.43     4.80     4.73
MAWSON     000714 60   175400-175500   00      73.60  994.3     75.98     5.60     5.53
MAWSON     000714 60   175500-175600   00      68.53  994.3     70.75    -1.70    -1.77
MAWSON     000714 60   175600-175700   00      72.00  994.4     74.38     3.30     3.23
MAWSON     000714 60   175700-175800   00      70.93  994.4     73.28     1.80     1.73
MAWSON     000714 60   175800-175900   00      70.67  994.4     73.00     1.40     1.33
MAWSON     000714 60   175900-180000   00      71.20  994.4     73.55     2.20     2.13
MAWSON     000714 60   180000-180100   00      72.80  994.4     75.21     4.50     4.43
MAWSON     000714 60   180100-180200   00      71.73  994.4     74.10     2.90     2.83
MAWSON     000714 60   180200-180300   00      71.20  994.4     73.55     2.20     2.13
MAWSON     000714 60   180300-180400   00      73.60  994.5     76.09     5.70     5.63
MAWSON     000714 60   180400-180500   00      73.33  994.5     75.81     5.30     5.23
MAWSON     000714 60   180500-180600   00      71.73  994.5     74.16     3.00     2.94
MAWSON     000714 60   180600-180700   00      70.40  994.5     72.78     1.10     1.04
MAWSON     000714 60   180700-180800   00      66.67  994.5     68.92    -4.30    -4.36
MAWSON     000714 60   180800-180900   00      73.60  994.5     76.09     5.70     5.64
MAWSON     000714 60   180900-181000   00      72.53  994.5     74.99     4.20     4.14
MAWSON     000714 60   181000-181100   00      71.73  994.5     74.16     3.00     2.94
MAWSON     000714 60   181100-181200   00      69.60  994.6     72.01     0.00    -0.06
MAWSON     000714 60   181200-181300   00      69.60  994.6     72.01     0.00    -0.06
MAWSON     000714 60   181300-181400   00      72.80  994.6     75.32     4.60     4.54
MAWSON     000714 60   181400-181500   00      67.47  994.6     69.80    -3.00    -3.06
MAWSON     000714 60   181500-181600   00      69.87  994.6     72.28     0.40     0.34
MAWSON     000714 60   181600-181700   00      69.07  994.6     71.45    -0.70    -0.76
MAWSON     000714 60   181700-181800   00      71.73  994.6     74.21     3.10     3.04
MAWSON     000714 60   181800-181900   00      71.20  994.7     73.72     2.40     2.34
MAWSON     000714 60   181900-182000   00      69.87  994.7     72.34     0.50     0.44
MAWSON     000714 60   182000-182100   00      71.20  994.7     73.72     2.40     2.34
MAWSON     000714 60   182100-182200   00      73.07  994.7     75.65     5.10     5.04
MAWSON     000714 60   182200-182300   00      74.13  994.7     76.75     6.60     6.54
MAWSON     000714 60   182300-182400   00      68.27  994.7     70.68    -1.80    -1.86
MAWSON     000714 60   182400-182500   00      71.47  994.7     73.99     2.80     2.74
MAWSON     000714 60   182500-182600   00      71.20  994.7     73.72     2.40     2.34
MAWSON     000714 60   182600-182700   00      74.67  994.8     77.36     7.50     7.44
MAWSON     000714 60   182700-182800   00      72.27  994.8     74.88     4.00     3.94
MAWSON     000714 60   182800-182900   00      73.60  994.8     76.26     5.90     5.84
MAWSON     000714 60   182900-183000   00      72.53  994.8     75.15     4.40     4.34
MAWSON     000714 60   183000-183100   00      70.93  994.8     73.49     2.10     2.04
MAWSON     000714 60   183100-183200   00      71.20  994.8     73.77     2.50     2.44
MAWSON     000714 60   183200-183300   00      70.93  994.8     73.49     2.10     2.04
MAWSON     000714 60   183300-183400   00      73.07  994.8     75.70     5.20     5.14
MAWSON     000714 60   183400-183500   00      72.00  994.9     74.65     3.70     3.64
MAWSON     000714 60   183500-183600   00      70.13  994.9     72.72     1.00     0.94
MAWSON     000714 60   183600-183700   00      74.67  994.9     77.42     7.60     7.54
MAWSON     000714 60   183700-183800   00      68.27  994.9     70.78    -1.70    -1.76
MAWSON     000714 60   183800-183900   00      72.27  994.9     74.93     4.10     4.04
MAWSON     000714 60   183900-184000   00      72.53  994.9     75.21     4.50     4.44
MAWSON     000714 60   184000-184100   00      70.67  994.9     73.27     1.80     1.74
MAWSON     000714 60   184100-184200   00      69.07  994.9     71.61    -0.50    -0.56
MAWSON     000714 60   184200-184300   00      74.67  995.0     77.48     7.60     7.54
MAWSON     000714 60   184300-184400   00      70.40  995.0     73.05     1.50     1.44
MAWSON     000714 60   184400-184500   00      70.13  995.0     72.77     1.10     1.04
MAWSON     000714 60   184500-184600   00      70.13  995.0     72.77     1.10     1.04
MAWSON     000714 60   184600-184700   00      69.33  995.0     71.94    -0.10    -0.15
MAWSON     000714 60   184700-184800   00      72.53  995.0     75.26     4.60     4.55
MAWSON     000714 60   184800-184900   00      70.67  995.0     73.33     1.90     1.85
MAWSON     000714 60   184900-185000   00      68.27  995.0     70.84    -1.60    -1.65
MAWSON     000714 60   185000-185100   00      70.40  995.0     73.05     1.50     1.45
MAWSON     000714 60   185100-185200   00      73.60  995.1     76.43     6.20     6.15
MAWSON     000714 60   185200-185300   00      67.47  995.1     70.06    -2.70    -2.75
MAWSON     000714 60   185300-185400   00      70.40  995.1     73.10     1.60     1.55
MAWSON     000714 60   185400-185500   00      70.67  995.1     73.38     1.90     1.85
MAWSON     000714 60   185500-185600   00      71.73  995.1     74.49     3.50     3.45
MAWSON     000714 60   185600-185700   00      71.73  995.1     74.49     3.50     3.45
MAWSON     000714 60   185700-185800   00      69.07  995.1     71.72    -0.40    -0.45
MAWSON     000714 60   185800-185900   00      70.67  995.1     73.38     1.90     1.85
MAWSON     000714 60   185900-190000   00      71.47  995.2     74.27     3.20     3.15
MAWSON     000714 60   190000-190100   00      69.07  995.2     71.77    -0.30    -0.35
MAWSON     000714 60   190100-190200   00      69.87  995.2     72.60     0.90     0.85
MAWSON     000714 60   190200-190300   00      73.60  995.2     76.48     6.30     6.25
MAWSON     000714 60   190300-190400   00      69.07  995.2     71.77    -0.30    -0.35
MAWSON     000714 60   190400-190500   00      66.93  995.2     69.56    -3.40    -3.45
MAWSON     000714 60   190500-190600   00      70.13  995.2     72.88     1.30     1.25
MAWSON     000714 60   190600-190700   00      70.13  995.2     72.88     1.30     1.25
MAWSON     000714 60   190700-190800   00      69.60  995.2     72.33     0.50     0.45
MAWSON     000714 60   190800-190900   00      70.13  995.3     72.93     1.30     1.25
MAWSON     000714 60   190900-191000   00      71.73  995.3     74.60     3.60     3.55
MAWSON     000714 60   191000-191100   00      70.67  995.3     73.49     2.10     2.05
MAWSON     000714 60   191100-191200   00      70.13  995.3     72.93     1.30     1.25
MAWSON     000714 60   191200-191300   00      71.73  995.3     74.60     3.60     3.55
MAWSON     000714 60   191300-191400   00      69.60  995.3     72.38     0.60     0.55
MAWSON     000714 60   191400-191500   00      68.80  995.3     71.55    -0.60    -0.65
MAWSON     000714 60   191500-191600   00      68.53  995.3     71.27    -1.00    -1.05
MAWSON     000714 60   191600-191700   00      69.33  995.3     72.10     0.20     0.15
MAWSON     000714 60   191700-191800   00      73.07  995.4     76.04     5.60     5.55
MAWSON     000714 60   191800-191900   00      66.67  995.4     69.38    -3.60    -3.65
MAWSON     000714 60   191900-192000   00      69.07  995.4     71.88    -0.10    -0.15
MAWSON     000714 60   192000-192100   00      69.33  995.4     72.16     0.30     0.26
MAWSON     000714 60   192100-192200   00      69.60  995.4     72.43     0.60     0.56
MAWSON     000714 60   192200-192300   00      70.13  995.4     72.99     1.40     1.36
MAWSON     000714 60   192300-192400   00      70.40  995.4     73.27     1.80     1.76
MAWSON     000714 60   192400-192500   00      70.40  995.4     73.27     1.80     1.76
MAWSON     000714 60   192500-192600   00      70.40  995.5     73.32     1.90     1.86
MAWSON     000714 60   192600-192700   00      71.20  995.5     74.15     3.00     2.96
MAWSON     000714 60   192700-192800   00      69.07  995.5     71.93    -0.10    -0.14
MAWSON     000714 60   192800-192900   00      71.73  995.5     74.71     3.80     3.76
MAWSON     000714 60   192900-193000   00      71.20  995.5     74.15     3.00     2.96
MAWSON     000714 60   193000-193100   00      70.93  995.5     73.88     2.60     2.56
MAWSON     000714 60   193100-193200   00      68.80  995.5     71.65    -0.50    -0.54
MAWSON     000714 60   193200-193300   00      71.20  995.5     74.15     3.00     2.96
MAWSON     000714 60   193300-193400   00      69.07  995.5     71.93    -0.10    -0.14
MAWSON     000714 60   193400-193500   00      69.33  995.5     72.21     0.30     0.26
MAWSON     000714 60   193500-193600   00      69.33  995.6     72.26     0.40     0.36
MAWSON     000714 60   193600-193700   00      70.67  995.6     73.65     2.30     2.26
MAWSON     000714 60   193700-193800   00      67.73  995.6     70.60    -1.90    -1.94
MAWSON     000714 60   193800-193900   00      67.73  995.6     70.60    -1.90    -1.94
MAWSON     000714 60   193900-194000   00      71.47  995.6     74.49     3.50     3.46
MAWSON     000714 60   194000-194100   00      72.53  995.6     75.60     5.00     4.96
MAWSON     000714 60   194100-194200   00      71.73  995.6     74.76     3.90     3.86
MAWSON     000714 60   194200-194300   00      72.80  995.6     75.88     5.40     5.36
MAWSON     000714 60   194300-194400   00      71.73  995.6     74.76     3.90     3.86
MAWSON     000714 60   194400-194500   00      68.27  995.7     71.20    -1.10    -1.14
MAWSON     000714 60   194500-194600   00      67.20  995.7     70.09    -2.60    -2.64
MAWSON     000714 60   194600-194700   00      71.47  995.7     74.54     3.60     3.56
MAWSON     000714 60   194700-194800   00      71.47  995.7     74.54     3.60     3.56
MAWSON     000714 60   194800-194900   00      71.47  995.7     74.54     3.60     3.56
MAWSON     000714 60   194900-195000   00      68.53  995.7     71.48    -0.70    -0.73
MAWSON     000714 60   195000-195100   00      68.80  995.7     71.76    -0.30    -0.33
MAWSON     000714 60   195100-195200   00      67.20  995.7     70.09    -2.60    -2.63
MAWSON     000714 60   195200-195300   00      68.27  995.7     71.20    -1.10    -1.13
MAWSON     000714 60   195300-195400   00      68.27  995.7     71.20    -1.10    -1.13
MAWSON     000714 60   195400-195500   00      70.13  995.8     73.20     1.70     1.67
MAWSON     000714 60   195500-195600   00      68.27  995.8     71.26    -1.00    -1.03
MAWSON     000714 60   195600-195700   00      69.60  995.8     72.65     0.90     0.87
MAWSON     000714 60   195700-195800   00      73.33  995.8     76.54     6.30     6.27
MAWSON     000714 60   195800-195900   00      66.67  995.8     69.59    -3.30    -3.33
MAWSON     000714 60   195900-200000   00      68.27  995.8     71.26    -1.00    -1.03
MAWSON     000714 60   200000-200100   00      68.80  995.8     71.81    -0.20    -9999
MAWSON     000714 60   200100-200200   00      69.33  995.8     72.37     0.50    -9999
MAWSON     000714 60   200200-200300   00      72.53  995.8     75.71     5.20    -9999
MAWSON     000714 60   200300-200400   00      67.73  995.8     70.70    -1.80    -9999
MAWSON     000714 60   200400-200500   00      70.93  995.8     74.04     2.90    -9999
MAWSON     000714 60   200500-200600   00      70.40  995.9     73.54     2.20    -9999
MAWSON     000714 60   200600-200700   00      69.33  995.9     72.42     0.60    -9999
MAWSON     000714 60   200700-200800   00      71.20  995.9     74.37     3.30    -9999
MAWSON     000714 60   200800-200900   00      69.60  995.9     72.70     1.00    -9999
MAWSON     000714 60   200900-201000   00      66.40  995.9     69.36    -3.60    -9999
MAWSON     000714 60   201000-201100   00      69.60  995.9     72.70     1.00    -9999
MAWSON     000714 60   201100-201200   00      67.47  995.9     70.47    -2.10    -9999
MAWSON     000714 60   201200-201300   00      70.13  995.9     73.26     1.80    -9999
MAWSON     000714 60   201300-201400   00      72.80  995.9     76.04     5.60    -9999
MAWSON     000714 60   201400-201500   00      69.07  996.0     72.20     0.30    -9999
MAWSON     000714 60   201500-201600   00      71.47  996.0     74.71     3.80    -9999
MAWSON     000714 60   201600-201700   00      67.20  996.0     70.25    -2.40    -9999
MAWSON     000714 60   201700-201800   00      67.20  996.0     70.25    -2.40    -9999
MAWSON     000714 60   201800-201900   00      70.93  996.0     74.15     3.00    -9999
MAWSON     000714 60   201900-202000   00      66.93  996.0     69.97    -2.80    -9999
MAWSON     000714 60   202000-202100   00      69.87  996.0     73.03     1.50    -9999
MAWSON     000714 60   202100-202200   00      69.87  996.0     73.03     1.50    -9999
MAWSON     000714 60   202200-202300   00      69.87  996.0     73.03     1.50    -9999
MAWSON     000714 60   202300-202400   00      68.00  996.0     71.08    -1.30    -9999
MAWSON     000714 60   202400-202500   00      69.87  996.0     73.03     1.50    -9999
MAWSON     000714 60   202500-202600   00      70.13  996.1     73.37     1.90    -9999
MAWSON     000714 60   202600-202700   00      70.93  996.1     74.20     3.10    -9999
MAWSON     000714 60   202700-202800   00      69.33  996.1     72.53     0.80    -9999
MAWSON     000714 60   202800-202900   00      69.60  996.1     72.81     1.20    -9999
MAWSON     000714 60   202900-203000   00      70.93  996.1     74.20     3.10    -9999
MAWSON     000714 60   203000-203100   00      70.13  996.1     73.37     1.90    -9999
MAWSON     000714 60   203100-203200   00      69.87  996.1     73.09     1.50    -9999
MAWSON     000714 60   203200-203300   00      68.80  996.1     71.97     0.00    -9999
MAWSON     000714 60   203300-203400   00      68.53  996.1     71.69    -0.40    -9999
MAWSON     000714 60   203400-203500   00      68.00  996.1     71.14    -1.20    -9999
MAWSON     000714 60   203500-203600   00      71.47  996.1     74.76     3.90    -9999
MAWSON     000714 60   203600-203700   00      69.60  996.1     72.81     1.20    -9999
MAWSON     000714 60   203700-203800   00      69.60  996.2     72.86     1.20    -9999
MAWSON     000714 60   203800-203900   00      69.60  996.2     72.86     1.20    -9999
MAWSON     000714 60   203900-204000   00      70.13  996.2     73.42     2.00    -9999
MAWSON     000714 60   204000-204100   00      69.33  996.2     72.58     0.80    -9999
MAWSON     000714 60   204100-204200   00      69.87  996.2     73.14     1.60    -9999
MAWSON     000714 60   204200-204300   00      68.80  996.2     72.03     0.10    -9999
MAWSON     000714 60   204300-204400   00      66.93  996.2     70.07    -2.70    -9999
MAWSON     000714 60   204400-204500   00      67.20  996.2     70.35    -2.30    -9999
MAWSON     000714 60   204500-204600   00      67.20  996.2     70.35    -2.30    -9999
MAWSON     000714 60   204600-204700   00      66.93  996.2     70.07    -2.70    -9999
MAWSON     000714 60   204700-204800   00      67.20  996.2     70.35    -2.30    -9999
MAWSON     000714 60   204800-204900   00      68.53  996.2     71.75    -0.30    -9999
MAWSON     000714 60   204900-205000   00      71.20  996.2     74.54     3.60    -9999
MAWSON     000714 60   205000-205100   00      73.07  996.2     76.49     6.30    -9999
MAWSON     000714 60   205100-205200   00      68.27  996.2     71.47    -0.70    -9999
MAWSON     000714 60   205200-205300   00      68.27  996.3     71.52    -0.60    -9999
MAWSON     000714 60   205300-205400   00      72.27  996.3     75.71     5.20    -9999
MAWSON     000714 60   205400-205500   00      70.40  996.3     73.76     2.50    -9999
MAWSON     000714 60   205500-205600   00      71.73  996.3     75.15     4.40    -9999
MAWSON     000714 60   205600-205700   00      68.80  996.3     72.08     0.10    -9999
MAWSON     000714 60   205700-205800   00      69.60  996.3     72.92     1.30    -9999
MAWSON     000714 60   205800-205900   00      68.00  996.3     71.24    -1.00    -9999
MAWSON     000714 60   205900-210000   00      68.53  996.3     71.80    -0.30    -9999
MAWSON     000714 60   210000-210100   00      71.47  996.3     74.87     4.00    -9999
MAWSON     000714 60   210100-210200   00      66.67  996.3     69.84    -3.00    -9999
MAWSON     000714 60   210200-210300   00      71.47  996.3     74.87     4.00    -9999
MAWSON     000714 60   210300-210400   00      69.07  996.3     72.36     0.50    -9999
MAWSON     000714 60   210400-210500   00      68.53  996.3     71.80    -0.30    -9999
MAWSON     000714 60   210500-210600   00      65.60  996.3     68.73    -4.50    -9999
MAWSON     000714 60   210600-210700   00      68.53  996.3     71.80    -0.30    -9999
MAWSON     000714 60   210700-210800   00      72.27  996.4     75.77     5.30    -9999
MAWSON     000714 60   210800-210900   00      69.87  996.4     73.25     1.80    -9999
MAWSON     000714 60   210900-211000   00      66.93  996.4     70.18    -2.50    -9999
MAWSON     000714 60   211000-211100   00      70.93  996.4     74.37     3.30    -9999
MAWSON     000714 60   211100-211200   00      71.47  996.4     74.93     4.10    -9999
MAWSON     000714 60   211200-211300   00      69.60  996.4     72.97     1.40    -9999
MAWSON     000714 60   211300-211400   00      67.20  996.4     70.45    -2.10    -9999
MAWSON     000714 60   211400-211500   00      69.33  996.4     72.69     1.00    -9999
MAWSON     000714 60   211500-211600   00      72.27  996.4     75.77     5.30    -9999
MAWSON     000714 60   211600-211700   00      68.00  996.4     71.29    -1.00    -9999
MAWSON     000714 60   211700-211800   00      65.60  996.4     68.78    -4.40    -9999
MAWSON     000714 60   211800-211900   00      68.53  996.4     71.85    -0.20    -9999
MAWSON     000714 60   211900-212000   00      66.67  996.4     69.90    -2.90    -9999
MAWSON     000714 60   212000-212100   00      68.53  996.4     71.85    -0.20    -9999
MAWSON     000714 60   212100-212200   00      70.93  996.4     74.37     3.30    -9999
MAWSON     000714 60   212200-212300   00      71.20  996.5     74.70     3.80    -9999
MAWSON     000714 60   212300-212400   00      68.27  996.5     71.63    -0.50    -9999
MAWSON     000714 60   212400-212500   00      69.07  996.5     72.47     0.70    -9999
MAWSON     000714 60   212500-212600   00      69.07  996.5     72.47     0.70    -9999
MAWSON     000714 60   212600-212700   00      71.20  996.5     74.70     3.80    -9999
MAWSON     000714 60   212700-212800   00      67.47  996.5     70.79    -1.70    -9999
MAWSON     000714 60   212800-212900   00      67.20  996.5     70.51    -2.00    -9999
MAWSON     000714 60   212900-213000   00      68.27  996.5     71.63    -0.50    -9999
MAWSON     000714 60   213000-213100   00      68.27  996.5     71.63    -0.50    -9999
MAWSON     000714 60   213100-213200   00      70.13  996.5     73.58     2.20    -9999
MAWSON     000714 60   213200-213300   00      69.33  996.5     72.75     1.10    -9999
MAWSON     000714 60   213300-213400   00      69.07  996.5     72.47     0.70    -9999
MAWSON     000714 60   213400-213500   00      70.67  996.5     74.14     3.00    -9999
MAWSON     000714 60   213500-213600   00      65.60  996.5     68.83    -4.40    -9999
MAWSON     000714 60   213600-213700   00      69.87  996.5     73.30     1.80    -9999
MAWSON     000714 60   213700-213800   00      69.60  996.6     73.08     1.50    -9999
MAWSON     000714 60   213800-213900   00      69.60  996.6     73.08     1.50    -9999
MAWSON     000714 60   213900-214000   00      70.93  996.6     74.48     3.50    -9999
MAWSON     000714 60   214000-214100   00      66.93  996.6     70.28    -2.40    -9999
MAWSON     000714 60   214100-214200   00      72.53  996.6     76.16     5.80    -9999
MAWSON     000714 60   214200-214300   00      66.67  996.6     70.00    -2.80    -9999
MAWSON     000714 60   214300-214400   00      68.80  996.6     72.24     0.40    -9999
MAWSON     000714 60   214400-214500   00      70.13  996.6     73.64     2.30    -9999
MAWSON     000714 60   214500-214600   00      69.60  996.6     73.08     1.50    -9999
MAWSON     000714 60   214600-214700   00      68.27  996.6     71.68    -0.40    -9999
MAWSON     000714 60   214700-214800   00      69.60  996.6     73.08     1.50    -9999
MAWSON     000714 60   214800-214900   00      66.67  996.6     70.00    -2.80    -9999
MAWSON     000714 60   214900-215000   00      66.13  996.6     69.44    -3.50    -9999
MAWSON     000714 60   215000-215100   00      73.33  996.6     77.00     7.00    -9999
MAWSON     000714 60   215100-215200   00      68.53  996.6     71.96     0.00    -9999
MAWSON     000714 60   215200-215300   00      68.53  996.7     72.01     0.00    -9999
MAWSON     000714 60   215300-215400   00      68.53  996.7     72.01     0.00    -9999
MAWSON     000714 60   215400-215500   00      68.80  996.7     72.29     0.40    -9999
MAWSON     000714 60   215500-215600   00      67.73  996.7     71.17    -1.10    -9999
MAWSON     000714 60   215600-215700   00      74.13  996.7     77.90     8.20    -9999
MAWSON     000714 60   215700-215800   00      69.60  996.7     73.13     1.60    -9999
MAWSON     000714 60   215800-215900   00      65.07  996.7     68.37    -5.00    -9999
MAWSON     000714 60   215900-220000   00      67.73  996.7     71.17    -1.10    -9999
MAWSON     000714 60   220000-220100   00      69.33  996.7     72.85     1.20    -9999
MAWSON     000714 60   220100-220200   00      68.53  996.7     72.01     0.00    -9999
MAWSON     000714 60   220200-220300   00      69.33  996.7     72.85     1.20    -9999
MAWSON     000714 60   220300-220400   00      67.47  996.7     70.89    -1.50    -9999
MAWSON     000714 60   220400-220500   00      67.20  996.7     70.61    -1.90    -9999
MAWSON     000714 60   220500-220600   00      66.67  996.7     70.05    -2.70    -9999
MAWSON     000714 60   220600-220700   00      67.47  996.7     70.89    -1.50    -9999
MAWSON     000714 60   220700-220800   00      69.33  996.8     72.91     1.30    -9999
MAWSON     000714 60   220800-220900   00      66.40  996.8     69.82    -3.00    -9999
MAWSON     000714 60   220900-221000   00      69.33  996.8     72.91     1.30    -9999
MAWSON     000714 60   221000-221100   00      68.80  996.8     72.35     0.50    -9999
MAWSON     000714 60   221100-221200   00      68.53  996.8     72.07     0.10    -9999
MAWSON     000714 60   221200-221300   00      70.13  996.8     73.75     2.50    -9999
MAWSON     000714 60   221300-221400   00      68.53  996.8     72.07     0.10    -9999
MAWSON     000714 60   221400-221500   00      70.93  996.8     74.59     3.60    -9999
MAWSON     000714 60   221500-221600   00      68.80  996.8     72.35     0.50    -9999
MAWSON     000714 60   221600-221700   00      67.73  996.8     71.22    -1.10    -9999
MAWSON     000714 60   221700-221800   00      66.67  996.8     70.10    -2.60    -9999
MAWSON     000714 60   221800-221900   00      69.33  996.8     72.91     1.30    -9999
MAWSON     000714 60   221900-222000   00      69.87  996.8     73.47     2.10    -9999
MAWSON     000714 60   222000-222100   00      65.87  996.8     69.26    -3.80    -9999
MAWSON     000714 60   222100-222200   00      69.60  996.8     73.19     1.70    -9999
MAWSON     000714 60   222200-222300   00      68.00  996.9     71.56    -0.60    -9999
