2020-01-01 04:50:00; 56.839; 71.090;126.910;1425.360;123.161;167.504;383.412;477.095;378.126;183.400;112.033; 99.570;188.002;230.720;239.096;111.805;184.697;131.058;226.424;201.564;220.422;227.664;130.506;260.201;160.544;325.248;123.969
2020-01-01 04:55:00; 57.137; 72.420;127.930;1424.720;126.224;165.029;385.698;474.766;380.438;183.800;111.040;101.488;187.577;229.253;236.240;112.193;182.374;130.332;226.066;200.650;223.492;227.296;128.884;257.172;160.850;325.090;124.401
2020-01-01 05:00:00; 55.978; 70.773;126.253;1415.660;125.710;163.836;380.458;474.854;380.236;184.600;112.737; 99.938;188.446;228.907;238.315;111.298;182.384;132.894;227.414;201.478;222.464;226.624;129.806;255.580;161.502;324.506;125.041
2020-01-01 05:05:00; 55.355; 69.377;127.483;1425.760;123.722;167.151;380.915;478.291;379.138;183.600;111.410; 99.802;185.917;229.733;235.905;112.568;184.506;127.444;225.924;200.296;221.080;226.906;128.950;259.202;160.364;322.894;121.386
2020-01-01 05:10:00; 56.110; 71.313;128.810;1426.560;124.746;163.678;378.540;475.547;380.982;182.400;112.447; 99.530;186.393;229.627;237.972;111.421;182.001;131.360;223.274;201.396;223.472;224.996;129.104;257.728;160.768;321.562;123.817
2020-01-01 05:15:00; 56.370; 71.807;128.217;1428.300;124.231;164.990;384.616;476.608;381.194;182.000;112.937;100.738;184.541;231.707;237.776;111.423;181.683;131.526;225.240;199.058;223.286;228.232;131.028;258.721;162.298;322.862;122.688
2020-01-01 05:20:00; 54.888; 71.100;129.370;1424.620;123.871;163.868;377.980;470.605;380.280;181.600;111.297; 99.446;184.953;230.213;235.854;111.988;184.620;132.442;228.202;202.104;221.436;226.626;130.502;258.248;162.090;324.172;125.110
2020-01-01 05:25:00; 56.469; 70.713;127.950;1430.340;123.505;165.933;375.415;479.318;384.224;182.600;112.960; 99.998;187.295;230.453;237.669;111.692;181.636;129.068;225.196;200.260;221.674;229.240;128.692;258.635;161.516;324.664;123.298
2020-01-01 05:30:00; 56.875; 71.813;127.180;1422.800;122.009;163.623;385.504;473.778;380.328;182.800;112.560; 99.358;186.342;233.947;236.292;112.729;182.697;129.872;223.226;201.972;220.308;227.164;129.146;257.016;162.534;325.646;122.345
2020-01-01 05:35:00; 56.456; 70.397;126.657;1433.200;125.929;164.693;380.733;474.039;379.916;186.000;112.630; 98.724;187.202;228.880;240.081;112.593;182.599;132.448;224.920;201.656;220.664;229.024;129.594;258.384;162.142;323.218;123.215
