ALMA-ATA-B LATITUDE    43.14     LONGITUDE     76.6      ALTITUDE    3340 M
ALMA-ATA-B INSTRUMENT   18-NM-64  NEUTRON MONITOR
ALMA-ATA-B STANDARD PRESSURE    679.3   MB     COEFFICIENT   -0.72     % / MB
ALMA-ATA-B PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
ALMA-ATA-B PRE-INCREASE AVERAGE COUNTING RATE  1,138.36      COUNTS PER SECOND
ALMA-ATA-B TIME INTERVALS    60          3600     
ALMA-ATA-B SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (MB)      C/S
ALMA-ATA-B 000714 60   213500-213600   00    1159.87  677.1   1141.57     0.30    -9999
ALMA-ATA-B 000714 60   213600-213700   00    1154.40  677.1   1136.17    -0.20    -9999
ALMA-ATA-B 000714 60   213700-213800   00    1146.80  677.1   1128.67    -0.90    -9999
ALMA-ATA-B 000714 60   213800-213900   00    1152.80  677.1   1134.56    -0.30    -9999
ALMA-ATA-B 000714 60   213900-214000   00    1188.13  677.1   1169.31     2.70    -9999
ALMA-ATA-B 000714 60   214000-214100   00    1182.53  677.1   1163.78     2.20    -9999
ALMA-ATA-B 000714 60   214100-214200   00    1154.93  677.1   1136.60    -0.20    -9999
ALMA-ATA-B 000714 60   214200-214300   00    1150.13  677.1   1131.86    -0.60    -9999
ALMA-ATA-B 000714 60   214300-214400   00    1170.40  677.1   1151.78     1.20    -9999
ALMA-ATA-B 000714 60   214400-214500   00    1166.53  677.1   1147.96     0.80    -9999
ALMA-ATA-B 000714 60   214500-214600   00    1153.47  677.1   1135.08    -0.30    -9999
ALMA-ATA-B 000714 60   214600-214700   00    1162.53  677.1   1143.99     0.50    -9999
ALMA-ATA-B 000714 60   214700-214800   00    1144.00  677.1   1125.73    -1.10    -9999
ALMA-ATA-B 000714 60   214800-214900   00    1158.67  677.1   1140.15     0.20    -9999
ALMA-ATA-B 000714 60   214900-215000   00    1166.27  677.1   1147.61     0.80    -9999
ALMA-ATA-B 000714 60   215000-215100   00    1154.67  677.1   1136.18    -0.20    -9999
ALMA-ATA-B 000714 60   215100-215200   00    1146.53  677.1   1128.16    -0.90    -9999
ALMA-ATA-B 000714 60   215200-215300   00    1164.53  677.1   1145.86     0.70    -9999
ALMA-ATA-B 000714 60   215300-215400   00    1130.67  677.1   1112.52    -2.30    -9999
ALMA-ATA-B 000714 60   215400-215500   00    1160.67  677.1   1142.02     0.30    -9999
ALMA-ATA-B 000714 60   215500-215600   00    1153.47  677.0   1134.92    -0.30    -9999
ALMA-ATA-B 000714 60   215600-215700   00    1150.40  677.0   1131.89    -0.60    -9999
ALMA-ATA-B 000714 60   215700-215800   00    1154.80  677.0   1136.20    -0.20    -9999
ALMA-ATA-B 000714 60   215800-215900   00    1168.27  677.0   1149.44     1.00    -9999
ALMA-ATA-B 000714 60   215900-220000   00    1153.73  677.0   1135.13    -0.30    -9999
ALMA-ATA-B 000714 60   220000-220100   00    1159.33  677.0   1140.62     0.20    -9999
ALMA-ATA-B 000714 60   220100-220200   00    1177.60  677.0   1158.58     1.80    -9999
ALMA-ATA-B 000714 60   220200-220300   00    1150.27  677.0   1131.67    -0.60    -9999
ALMA-ATA-B 000714 60   220300-220400   00    1164.00  677.0   1145.17     0.60    -9999
ALMA-ATA-B 000714 60   220400-220500   00    1147.87  677.0   1129.29    -0.80    -9999
ALMA-ATA-B 000714 60   220500-220600   00    1157.47  677.0   1138.72     0.00    -9999
ALMA-ATA-B 000714 60   220600-220700   00    1159.73  677.0   1140.94     0.20    -9999
ALMA-ATA-B 000714 60   220700-220800   00    1172.67  677.0   1153.65     1.30    -9999
ALMA-ATA-B 000714 60   220800-220900   00    1162.80  677.0   1143.93     0.50    -9999
ALMA-ATA-B 000714 60   220900-221000   00    1180.00  677.0   1160.84     2.00    -9999
ALMA-ATA-B 000714 60   221000-221100   00    1156.40  677.0   1137.61    -0.10    -9999
ALMA-ATA-B 000714 60   221100-221200   00    1138.27  677.0   1119.76    -1.60    -9999
ALMA-ATA-B 000714 60   221200-221300   00    1159.33  677.0   1140.47     0.20    -9999
ALMA-ATA-B 000714 60   221300-221400   00    1150.53  677.0   1131.80    -0.60    -9999
ALMA-ATA-B 000714 60   221400-221500   00    1155.20  677.0   1136.38    -0.20    -9999
ALMA-ATA-B 000714 60   221500-221600   00    1153.07  677.0   1134.27    -0.40    -9999
ALMA-ATA-B 000714 60   221600-221700   00    1162.93  677.0   1143.97     0.50    -9999
ALMA-ATA-B 000714 60   221700-221800   00    1141.87  677.0   1123.23    -1.30    -9999
ALMA-ATA-B 000714 60   221800-221900   00    1162.27  677.0   1143.29     0.40    -9999
ALMA-ATA-B 000714 60   221900-222000   00    1172.13  677.0   1152.99     1.30    -9999
ALMA-ATA-B 000714 60   222000-222100   00    1137.07  677.0   1118.48    -1.70    -9999
ALMA-ATA-B 000714 60   222100-222200   00    1150.13  677.0   1131.33    -0.60    -9999
ALMA-ATA-B 000714 60   222200-222300   00    1158.67  677.0   1139.71     0.10    -9999
ALMA-ATA-B 000714 60   222300-222400   00    1139.20  677.0   1120.56    -1.60    -9999
ALMA-ATA-B 000714 60   222400-222500   00    1158.27  677.0   1139.30     0.10    -9999
ALMA-ATA-B 000714 60   222500-222600   00    1175.47  677.0   1156.21     1.60    -9999
ALMA-ATA-B 000714 60   222600-222700   00    1137.73  677.0   1119.09    -1.70    -9999
ALMA-ATA-B 000714 60   222700-222800   00    1156.13  677.0   1137.18    -0.10    -9999
ALMA-ATA-B 000714 60   222800-222900   00    1146.00  677.0   1127.20    -1.00    -9999
ALMA-ATA-B 000714 60   222900-223000   00    1156.67  677.0   1137.69    -0.10    -9999
ALMA-ATA-B 000714 60   223000-223100   00    1152.00  677.0   1133.09    -0.50    -9999
ALMA-ATA-B 000714 60   223100-223200   00    1145.07  677.0   1126.26    -1.10    -9999
ALMA-ATA-B 000714 60   223200-223300   00    1169.73  677.0   1150.52     1.10    -9999
ALMA-ATA-B 000714 60   223300-223400   00    1148.93  677.0   1130.05    -0.70    -9999
ALMA-ATA-B 000714 60   223400-223500   00    1161.60  677.0   1142.51     0.40    -9999
ALMA-ATA-B 000714 60   223500-223600   00    1165.73  677.0   1146.57     0.70    -9999
ALMA-ATA-B 000714 60   223600-223700   00    1173.07  677.0   1153.77     1.40    -9999
ALMA-ATA-B 000714 60   223700-223800   00    1151.60  677.0   1132.65    -0.50    -9999
ALMA-ATA-B 000714 60   223800-223900   00    1167.87  677.0   1148.65     0.90    -9999
ALMA-ATA-B 000714 60   223900-224000   00    1181.73  677.0   1162.28     2.10    -9999
ALMA-ATA-B 000714 60   224000-224100   00    1141.07  677.0   1122.28    -1.40    -9999
ALMA-ATA-B 000714 60   224100-224200   00    1160.40  677.0   1141.29     0.30    -9999
ALMA-ATA-B 000714 60   224200-224300   00    1154.40  677.0   1135.38    -0.30    -9999
ALMA-ATA-B 000714 60   224300-224400   00    1158.53  677.0   1139.44     0.10    -9999
ALMA-ATA-B 000714 60   224400-224500   00    1171.33  677.0   1152.03     1.20    -9999
ALMA-ATA-B 000714 60   224500-224600   00    1146.67  677.0   1127.76    -0.90    -9999
ALMA-ATA-B 000714 60   224600-224700   00    1143.60  677.0   1124.74    -1.20    -9999
ALMA-ATA-B 000714 60   224700-224800   00    1148.67  677.0   1129.72    -0.80    -9999
ALMA-ATA-B 000714 60   224800-224900   00    1133.60  677.0   1114.90    -2.10    -9999
ALMA-ATA-B 000714 60   224900-225000   00    1143.33  677.0   1124.47    -1.20    -9999
ALMA-ATA-B 000714 60   225000-225100   00    1147.87  677.0   1128.93    -0.80    -9999
ALMA-ATA-B 000714 60   225100-225200   00    1155.47  677.0   1136.40    -0.20    -9999
ALMA-ATA-B 000714 60   225200-225300   00    1161.07  677.0   1141.91     0.30    -9999
ALMA-ATA-B 000714 60   225300-225400   00    1163.07  677.0   1143.87     0.50    -9999
ALMA-ATA-B 000714 60   225400-225500   00    1153.07  677.0   1134.03    -0.40    -9999
ALMA-ATA-B 000714 60   225500-225600   00    1155.47  677.0   1136.39    -0.20    -9999
ALMA-ATA-B 000714 60   225600-225700   00    1143.87  677.0   1124.98    -1.20    -9999
ALMA-ATA-B 000714 60   225700-225800   00    1166.80  677.0   1147.54     0.80    -9999
ALMA-ATA-B 000714 60   225800-225900   00    1133.73  677.0   1115.01    -2.10    -9999
ALMA-ATA-B 000714 60   225900-230000   00    1146.53  677.0   1127.60    -0.90    -9999
ALMA-ATA-B 000714 60   230000-230100   00    1150.13  677.0   1131.14    -0.60    -9999
ALMA-ATA-B 000714 60   230100-230200   00    1164.13  677.0   1144.91     0.60    -9999
ALMA-ATA-B 000714 60   230200-230300   00    1153.60  677.0   1134.55    -0.30    -9999
ALMA-ATA-B 000714 60   230300-230400   00    1156.13  677.0   1137.04    -0.10    -9999
ALMA-ATA-B 000714 60   230400-230500   00    1142.80  677.0   1123.93    -1.30    -9999
ALMA-ATA-B 000714 60   230500-230600   00    1153.33  677.0   1134.29    -0.40    -9999
ALMA-ATA-B 000714 60   230600-230700   00    1138.00  677.0   1119.21    -1.70    -9999
ALMA-ATA-B 000714 60   230700-230800   00    1153.47  677.0   1134.42    -0.30    -9999
ALMA-ATA-B 000714 60   230800-230900   00    1158.13  677.0   1139.02     0.10    -9999
ALMA-ATA-B 000714 60   230900-231000   00    1150.13  677.0   1131.15    -0.60    -9999
ALMA-ATA-B 000714 60   231000-231100   00    1173.60  677.0   1154.23     1.40    -9999
ALMA-ATA-B 000714 60   231100-231200   00    1174.53  677.0   1155.15     1.50    -9999
ALMA-ATA-B 000714 60   231200-231300   00    1159.87  677.0   1140.73     0.20    -9999
ALMA-ATA-B 000714 60   231300-231400   00    1157.47  677.0   1138.37     0.00    -9999
ALMA-ATA-B 000714 60   231400-231500   00    1155.47  677.0   1136.41    -0.20    -9999
ALMA-ATA-B 000714 60   231500-231600   00    1136.53  677.0   1117.79    -1.80    -9999
ALMA-ATA-B 000714 60   231600-231700   00    1157.47  677.0   1138.38     0.00    -9999
ALMA-ATA-B 000714 60   231700-231800   00    1147.47  677.0   1128.55    -0.90    -9999
ALMA-ATA-B 000714 60   231800-231900   00    1142.00  677.0   1123.17    -1.30    -9999
ALMA-ATA-B 000714 60   231900-232000   00    1138.13  677.0   1119.37    -1.70    -9999
ALMA-ATA-B 000714 60   232000-232100   00    1147.60  677.0   1128.69    -0.80    -9999
ALMA-ATA-B 000714 60   232100-232200   00    1144.40  677.0   1125.55    -1.10    -9999
ALMA-ATA-B 000714 60   232200-232300   00    1136.67  677.0   1117.94    -1.80    -9999
ALMA-ATA-B 000714 60   232300-232400   00    1173.60  677.0   1154.27     1.40    -9999
ALMA-ATA-B 000714 60   232400-232500   00    1138.93  677.0   1120.18    -1.60    -9999
ALMA-ATA-B 000714 60   232500-232600   00    1142.13  677.0   1123.34    -1.30    -9999
ALMA-ATA-B 000714 60   232600-232700   00    1134.67  677.0   1116.00    -2.00    -9999
ALMA-ATA-B 000714 60   232700-232800   00    1140.13  677.0   1121.38    -1.50    -9999
ALMA-ATA-B 000714 60   232800-232900   00    1163.87  677.0   1144.73     0.60    -9999
ALMA-ATA-B 000714 60   232900-233000   00    1149.20  677.0   1130.31    -0.70    -9999
ALMA-ATA-B 000714 60   233000-233100   00    1159.60  677.0   1140.55     0.20    -9999
ALMA-ATA-B 000714 60   233100-233200   00    1146.00  677.0   1127.18    -1.00    -9999
ALMA-ATA-B 000714 60   233200-233300   00    1142.40  677.0   1123.64    -1.30    -9999
ALMA-ATA-B 000714 60   233300-233400   00    1165.73  677.0   1146.60     0.70    -9999
ALMA-ATA-B 000714 60   233400-233500   00    1153.60  677.0   1134.67    -0.30    -9999
ALMA-ATA-B 000714 60   233500-233600   00    1151.73  677.0   1132.84    -0.50    -9999
ALMA-ATA-B 000714 60   233600-233700   00    1157.47  677.0   1138.49     0.00    -9999
ALMA-ATA-B 000714 60   233700-233800   00    1165.73  677.0   1146.63     0.70    -9999
ALMA-ATA-B 000714 60   233800-233900   00    1148.27  677.0   1129.46    -0.80    -9999
ALMA-ATA-B 000714 60   233900-234000   00    1149.20  677.0   1130.38    -0.70    -9999
ALMA-ATA-B 000714 60   234000-234100   00    1155.87  677.0   1136.95    -0.10    -9999
ALMA-ATA-B 000714 60   234100-234200   00    1171.20  677.0   1152.04     1.20    -9999
ALMA-ATA-B 000714 60   234200-234300   00    1169.60  677.0   1150.48     1.10    -9999
ALMA-ATA-B 000714 60   234300-234400   00    1149.60  677.0   1130.81    -0.70    -9999
ALMA-ATA-B 000714 60   234400-234500   00    1151.87  677.0   1133.05    -0.50    -9999
ALMA-ATA-B 000714 60   234500-234600   00    1141.47  677.0   1122.83    -1.40    -9999
ALMA-ATA-B 000714 60   234600-234700   00    1167.73  677.0   1148.68     0.90    -9999
ALMA-ATA-B 000714 60   234700-234800   00    1163.20  677.0   1144.23     0.50    -9999
ALMA-ATA-B 000714 60   234800-234900   00    1169.47  677.0   1150.40     1.10    -9999
ALMA-ATA-B 000714 60   234900-235000   00    1164.13  677.0   1145.17     0.60    -9999
ALMA-ATA-B 000714 60   235000-235100   00    1144.80  677.0   1126.16    -1.10    -9999
ALMA-ATA-B 000714 60   235100-235200   00    1171.20  677.0   1152.14     1.20    -9999
ALMA-ATA-B 000714 60   235200-235300   00    1164.67  677.0   1145.73     0.60    -9999
ALMA-ATA-B 000714 60   235300-235400   00    1148.13  677.0   1129.47    -0.80    -9999
ALMA-ATA-B 000714 60   235400-235500   00    1166.27  677.0   1147.33     0.80    -9999
ALMA-ATA-B 000714 60   235500-235600   00    1137.73  677.0   1119.27    -1.70    -9999
ALMA-ATA-B 000714 60   235600-235700   00    1164.00  677.0   1145.12     0.60    -9999
ALMA-ATA-B 000714 60   235700-235800   00    1144.93  677.0   1126.38    -1.10    -9999
ALMA-ATA-B 000714 60   235800-235900   00    1162.80  677.0   1143.96     0.50    -9999
ALMA-ATA-B 000714 60   235900-240000   00    1154.80  677.0   1136.11    -0.20    -9999
ALMA-ATA-B 000715 3600 000000-010000   00    1166.05  677.1   1147.72     0.80    -9999
ALMA-ATA-B 000715 3600 010000-020000   00    1168.28  677.0   1149.10     0.90    -9999
ALMA-ATA-B 000715 3600 020000-030000   00    1169.47  677.0   1150.27     1.00    -9999
ALMA-ATA-B 000715 3600 030000-040000   00    1176.39  677.3   1159.57     1.90    -9999
ALMA-ATA-B 000715 3600 040000-050000   00    1173.34  677.6   1159.07     1.80    -9999
ALMA-ATA-B 000715 3600 050000-060000   00    1173.14  677.7   1159.70     1.90    -9999
ALMA-ATA-B 000715 3600 060000-070000   00    1170.89  677.8   1158.31     1.80    -9999
ALMA-ATA-B 000715 3600 070000-080000   00    1174.79  677.7   1161.33     2.00    -9999
ALMA-ATA-B 000715 3600 080000-090000   00    1171.01  678.0   1160.10     1.90    -9999
ALMA-ATA-B 000715 3600 090000-100000   00    1169.91  678.0   1159.01     1.80    -9999
ALMA-ATA-B 000715 3600 100000-110000   00    1169.30  677.8   1156.74     1.60    -9999
ALMA-ATA-B 000715 3600 110000-120000   00    1169.65  677.6   1155.42     1.50    -9999
ALMA-ATA-B 000715 3600 120000-130000   00    1166.96  678.2   1157.76     1.70    -9999
ALMA-ATA-B 000715 3600 130000-140000   00    1159.51  678.6   1153.68     1.30    -9999
ALMA-ATA-B 000715 3600 140000-150000   00    1163.35  678.0   1152.52     1.20    -9999
ALMA-ATA-B 000715 3600 150000-160000   00    1169.60  678.1   1159.54     1.90    -9999
ALMA-ATA-B 000715 3600 160000-170000   00    1167.39  678.1   1157.35     1.70    -9999
ALMA-ATA-B 000715 3600 170000-180000   00    1159.94  678.0   1149.13     0.90    -9999
ALMA-ATA-B 000715 3600 180000-190000   00    1160.20  678.0   1149.40     1.00    -9999
ALMA-ATA-B 000715 3600 190000-200000   00    1163.14  677.6   1148.99     0.90    -9999
ALMA-ATA-B 000715 3600 200000-210000   00    1159.74  677.1   1141.52     0.30    -9999
ALMA-ATA-B 000715 3600 210000-220000   00    1171.32  676.8   1150.42     1.10    -9999
ALMA-ATA-B 000715 3600 220000-230000   00    1158.70  676.7   1137.21    -0.10    -9999
ALMA-ATA-B 000715 3600 230000-240000   00    1163.12  676.8   1142.37     0.40    -9999
*
*COMMENT    DATA VERIFIED0BY E.A.EROSHENKO
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2022-05-13 14:50:50 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE59/C059AATB.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
