,Rigidity,initialLatitude,initialLongitude,Filter,Lat,Long,Xpla,Ypla,Zpla,initialZenith,initialAzimuth,THETApla,PHIpla,angleDiffRad,weightingFactor,Rlower,Reffective,Rupper,angleBetweenIMFinRadians,PitchAngleWeightingFactor,RigidityWeightingFactor,fullRigidityPitchWeightingFactor,Energy,fullEnergyPitchWeightingFactor
145,14.7,65.02,25.5,1.0,33.48642579333333,58.275580149999996,6.32993964,8.456128593333334,8.140002858888888,21.333333333333332,120.0,52.42843548142689,53.67166297397257,0.3562732480983519,0.5777389237206514,0.7444444444444445,0.7666666666666667,0.788888888888889,0.967541789960281,0.18944204894270003,8.104828351019087e-12,1.5353952891459406e-12,13791.641506423255,1.5385197240183072e-15
146,14.8,65.02,25.5,1.0,33.58608420777778,58.343029961111114,6.306025082222222,8.439051994444444,8.151175389999999,21.333333333333332,120.0,52.333709581696986,53.75285396315885,0.3554781696481919,0.5760748482793479,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9695202461108278,0.1894561235655738,6.598754299830717e-12,1.2501744100075897e-12,13891.439793863674,1.2526842096643812e-15
147,14.9,65.02,25.5,1.0,33.68730195222222,58.410629863333334,6.278984536666666,8.425655874444445,8.16022297888889,21.333333333333332,120.0,52.2405983334518,53.83227475626501,0.3547869721424046,0.5745500461201921,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9715477322559055,0.189470361359488,5.37149082060984e-12,1.0177383068201192e-12,13991.240780777809,1.0197541710845525e-15
148,15.0,65.02,25.5,1.0,33.78827217222222,58.47983514222223,6.257600774444445,8.42018287,8.17446238111111,21.333333333333332,120.0,52.14968487663077,53.91442035696355,0.3542046592308974,0.5731953344135242,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9735714126987038,0.18949279278358935,4.371622209315842e-12,8.283909014380239e-13,14091.044413388736,8.300099363294342e-16
149,15.1,65.02,25.5,1.0,33.89175559333333,58.54604016666667,6.233566735555556,8.40725439,8.180837241111112,21.333333333333332,120.0,52.053647815441224,53.99086655516201,0.3537708279182639,0.5721592987887415,0.7444444444444445,0.7666666666666667,0.788888888888889,0.975634623274298,0.1895157554528716,3.5571770441050916e-12,6.741410947931893e-13,14190.850639337144,6.754412820502991e-16
150,15.2,65.02,25.5,1.0,33.99609900888889,58.60935314333334,6.205879642222222,8.381125131111112,8.186057907777776,21.333333333333332,120.0,51.95205461741031,54.064361993455826,0.35306464021141865,0.5708132128454122,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9777006319739541,0.18951748459966375,2.893900392045764e-12,5.484447229824939e-13,14290.659407634972,5.494886260316053e-16
151,15.3,65.02,25.5,1.0,34.09938012111111,58.67702986111111,6.184869731111111,8.374976877777778,8.20056004111111,21.333333333333332,120.0,51.858978794275544,54.14375615053387,0.3526334273040946,0.569838388357904,0.7444444444444445,0.7666666666666667,0.788888888888889,0.979770291474896,0.18953385951031498,2.353840810797118e-12,4.4613253354326685e-13,14390.47066862086,4.469706432834941e-16
152,15.4,65.02,25.5,1.0,34.20334587333333,58.74411582666667,6.163945881111111,8.368614306666666,8.21516413,21.333333333333332,120.0,51.765268048190116,54.222189956769085,0.3522737393500128,0.5690293233505527,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9818536209374388,0.18954832427867127,1.9141950313997175e-12,3.62832460544375e-13,14490.284373917297,3.635052664858696e-16
153,15.5,65.02,25.5,1.0,34.3088559,58.80819335555556,6.139289535555556,8.352749125555555,8.225121719999999,21.333333333333332,120.0,51.66698198291259,54.296384463083285,0.35191266983261,0.5683486833038355,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9839573595299625,0.18955685578753287,1.5563635264072728e-12,2.950193765281595e-13,14590.100476389467,2.955594059723171e-16
154,15.6,65.02,25.5,1.0,34.41406782111111,58.87401733777779,6.118610981111111,8.345952793333332,8.239898455555554,21.333333333333332,120.0,51.57210832856763,54.37284638524224,0.3517271886717025,0.5679262926301164,0.7444444444444445,0.7666666666666667,0.788888888888889,0.986065189102432,0.18956819608368325,1.2651786297124686e-12,2.3983763055821893e-13,14689.918930105616,2.402710451152276e-16
