,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
18,-90.0,90.0,11.89,8.897430773280977,10.364997079544022,5.554141854927067,4.7742886434995695,3.03875035416285,2.028042511324178,3.03875035416285e-13,3.03875035416285e-08,90.0,1.093950127498626,0.0001093950127498626
19,-90.0,95.0,11.89,8.897430772872472,10.364997078734092,5.554141854584857,4.774288643068042,3.0387503538927145,2.0280425111524947,3.0387503538927143e-13,3.0387503538927146e-08,95.0,1.0939501274013772,0.00010939501274013773
20,-90.0,100.0,11.89,8.8974307712336,10.36499707696882,5.55414185354641,4.774288642293365,3.038750353397491,2.028042510817894,3.0387503533974914e-13,3.0387503533974914e-08,100.0,1.093950127223097,0.00010939501272230969
21,-90.0,105.0,11.89,8.897430772573335,10.364997078593568,5.554141854470147,4.774288643045807,3.0387503538779215,2.02804251113995,3.0387503538779216e-13,3.038750353877921e-08,105.0,1.093950127396052,0.00010939501273960517
22,-90.0,110.0,11.89,8.897430773597119,10.364997079102015,5.55414185492538,4.774288643145783,3.038750353943543,2.0280425111884863,3.038750353943543e-13,3.038750353943544e-08,110.0,1.0939501274196755,0.00010939501274196757
23,-90.0,115.0,11.89,8.897430773095861,10.36499707899281,5.554141854746284,4.774288643199133,3.0387503539746783,2.0280425112043785,3.0387503539746786e-13,3.038750353974678e-08,115.0,1.0939501274308843,0.00010939501274308841
24,-90.0,120.0,11.89,8.897430773758982,10.364997080258261,5.554141855174697,4.774288643867911,3.038750354392789,2.0280425114704315,3.038750354392789e-13,3.038750354392789e-08,120.0,1.093950127581404,0.0001093950127581404
25,-90.0,125.0,11.89,8.897430776691676,10.364997082381652,5.554141856843137,4.774288644594995,3.038750354872282,2.0280425118187217,3.0387503548722817e-13,3.0387503548722823e-08,125.0,1.0939501277540213,0.00010939501277540216
26,-90.0,130.0,11.89,8.89743077345638,10.364997079694838,5.554141855020264,4.774288643568566,3.0387503542091077,2.0280425113588163,3.038750354209108e-13,3.038750354209108e-08,130.0,1.0939501275152788,0.00010939501275152788
27,-90.0,135.0,11.89,8.897430772494609,10.364997078191772,5.5541418543325065,4.774288642804254,3.038750353725456,2.0280425110405726,3.038750353725456e-13,3.038750353725456e-08,135.0,1.0939501273411643,0.00010939501273411642
28,-90.0,140.0,11.89,8.897430775064924,10.364997081125702,5.554141855885989,4.774288644153505,3.038750354580122,2.0280425116057788,3.038750354580122e-13,3.038750354580122e-08,140.0,1.093950127648844,0.0001093950127648844
29,-90.0,145.0,11.89,8.897430774447828,10.364997079823434,5.554141855370637,4.774288643447071,3.0387503541378136,2.028042511321915,3.0387503541378135e-13,3.038750354137814e-08,145.0,1.0939501274896128,0.0001093950127489613
30,-90.0,150.0,11.89,8.897430775468454,10.364997081270728,5.5541418561041525,4.774288644156546,3.0387503545888213,2.0280425116213228,3.0387503545888214e-13,3.0387503545888214e-08,150.0,1.0939501276519759,0.00010939501276519757
31,-90.0,155.0,11.89,8.897430775512987,10.364997081399133,5.554141856199586,4.774288644233977,3.038750354638278,2.0280425116545056,3.0387503546382785e-13,3.038750354638278e-08,155.0,1.0939501276697803,0.00010939501276697802
